-0.131149,-0.339800,1.150494,0.000000
-0.063987,-0.332062,1.172453,0.000000
-0.007164,-0.547671,0.953769,0.000000
-0.075054,-0.544124,0.929271,0.000000
-0.132721,-0.537924,0.883187,0.000000
-0.283089,-0.395401,0.724549,0.000000
-0.330322,-0.366348,0.657989,0.000000
-0.417528,-0.294268,0.520377,0.000000
-0.440941,-0.279012,0.457286,0.000000
-0.482393,-0.290531,0.399971,0.000000
-0.463182,-0.175937,0.427618,0.000000
-0.419935,-0.085994,0.544295,0.000000
-0.375714,-0.075744,0.610974,0.000000
-0.324928,-0.117655,0.716291,0.000000
-0.294457,-0.136574,0.783939,0.000000
-0.252622,-0.208423,0.819055,0.000000
-0.233281,-0.231744,0.882700,0.000000
-0.126393,-0.350032,1.101153,0.000000
-0.169840,-0.324471,1.076823,0.000000
-0.339772,-0.062710,0.684092,0.000000
-0.395417,-0.041627,0.572216,0.000000
-0.454947,-0.389329,0.494056,0.000000
-0.272483,-0.480860,0.730602,0.000000
-0.225423,-0.493416,0.795747,0.000000
-0.182776,-0.551245,0.823735,0.000000
-0.083238,-0.581429,0.895355,0.000000
-0.005351,-0.585993,0.917999,0.000000
-0.433499,-0.236148,0.418988,0.000000
-0.007124,-0.335388,1.089396,0.000000
-0.007238,-0.336931,1.116263,0.000000
-0.064665,-0.462638,0.994512,0.000000
-0.103035,-0.442576,0.951196,0.000000
-0.148696,-0.412506,0.891219,0.000000
-0.193371,-0.390802,0.833816,0.000000
-0.259408,-0.342313,0.748990,0.000000
-0.379244,-0.198848,0.553095,0.000000
-0.305016,-0.159855,0.708198,0.000000
-0.127379,-0.342675,1.035281,0.000000
-0.059968,-0.344489,1.066089,0.000000
-0.300669,-0.495117,0.684154,0.000000
-0.304913,-0.642172,0.721029,0.000000
-0.260398,-0.592531,0.730578,0.000000
-0.262677,-0.699130,0.755493,0.000000
-0.204399,-0.738020,0.785821,0.000000
-0.165047,-0.661863,0.788228,0.000000
-0.091016,-0.764230,0.821539,0.000000
-0.089891,-0.688254,0.816677,0.000000
-0.236194,-0.548255,0.756546,0.000000
-0.198513,-0.596736,0.779965,0.000000
-0.140771,-0.623618,0.819213,0.000000
-0.077305,-0.643889,0.845873,0.000000
-0.013922,-0.643543,0.860866,0.000000
-0.006079,-0.690182,0.827945,0.000000
-0.012726,-0.775403,0.832066,0.000000
0.001041,-0.483369,1.023569,0.000000
-0.400883,-0.398054,0.577735,0.000000
-0.401534,-0.556278,0.623677,0.000000
-0.333379,-0.703593,0.700198,0.000000
-0.292340,-0.754611,0.733725,0.000000
-0.194866,-0.814632,0.777204,0.000000
-0.007023,-0.848332,0.813286,0.000000
-0.211179,-0.855524,0.739491,0.000000
-0.273507,-0.815889,0.717614,0.000000
-0.434500,-0.583203,0.568446,0.000000
-0.293222,0.038650,0.705478,0.000000
-0.280396,-0.026573,0.789007,0.000000
-0.247002,-0.056137,0.876185,0.000000
-0.227607,-0.126633,0.973058,0.000000
-0.221051,-0.013870,0.903296,0.000000
-0.200833,-0.068348,1.005059,0.000000
-0.205038,-0.123299,1.047121,0.000000
-0.162989,-0.068470,1.070637,0.000000
-0.168613,-0.013796,1.024230,0.000000
-0.190512,0.033106,0.932826,0.000000
-0.197141,0.101686,0.850752,0.000000
-0.201454,0.141885,0.776521,0.000000
-0.190919,0.182890,0.702932,0.000000
-0.127968,-0.011297,1.083341,0.000000
-0.129306,0.037718,1.039447,0.000000
-0.140154,0.090526,0.948312,0.000000
-0.120381,0.214876,0.725817,0.000000
-0.064479,0.208849,0.784160,0.000000
-0.059728,0.106706,0.984752,0.000000
-0.064014,0.071255,1.039953,0.000000
-0.067948,0.039896,1.092618,0.000000
-0.008383,0.058083,1.084478,0.000000
-0.008291,0.087784,1.022308,0.000000
-0.000951,0.118849,0.974818,0.000000
-0.046002,0.238616,0.709498,0.000000
-0.502685,-0.081632,0.244805,0.000000
-0.493941,-0.171309,0.161265,0.000000
-0.501693,-0.341854,0.181549,0.000000
-0.130191,-0.585636,0.855423,0.000000
-0.315908,-0.444415,0.667012,0.000000
-0.360711,-0.488891,0.646088,0.000000
-0.447838,-0.480088,0.533760,0.000000
-0.412301,-0.469876,0.593724,0.000000
-0.079291,-0.614094,0.869214,0.000000
-0.006534,-0.617784,0.886415,0.000000
-0.484697,-0.482146,0.474756,0.000000
-0.466209,-0.598965,0.514728,0.000000
-0.364095,-0.751836,0.632366,0.000000
-0.293683,-0.856823,0.672811,0.000000
-0.208439,-0.917837,0.706015,0.000000
-0.096821,-0.905771,0.758289,0.000000
-0.089504,-1.039869,0.655340,0.000000
-0.006855,-1.050225,0.665233,0.000000
-0.199064,-1.006510,0.630996,0.000000
-0.304935,-0.941911,0.578101,0.000000
-0.383014,-0.861768,0.507646,0.000000
-0.479115,-0.636486,0.299277,0.000000
-0.504940,-0.545346,0.247471,0.000000
-0.511266,-0.445589,0.204529,0.000000
-0.518361,-0.421812,0.289018,0.000000
-0.516192,-0.528081,0.327759,0.000000
-0.496965,-0.640075,0.404039,0.000000
-0.389251,-0.840292,0.555486,0.000000
-0.307725,-0.912600,0.628032,0.000000
-0.215044,-0.965794,0.673169,0.000000
-0.109422,-0.986288,0.715073,0.000000
-0.004128,-0.996097,0.725724,0.000000
-0.502291,-0.101339,0.294582,0.000000
-0.426059,0.024725,0.507072,0.000000
-0.382742,0.018044,0.567444,0.000000
-0.325874,-0.004820,0.678189,0.000000
-0.238478,-0.182571,0.945148,0.000000
-0.225850,-0.187060,1.030337,0.000000
-0.212976,-0.243264,1.077094,0.000000
-0.222251,-0.252525,1.145081,0.000000
-0.054494,-0.251432,1.224371,0.000000
-0.447143,-0.209429,0.415171,0.000000
-0.481592,-0.228800,0.356647,0.000000
-0.498235,-0.249720,0.238901,0.000000
-0.501415,-0.250637,0.165965,0.000000
-0.386779,-0.162252,0.494533,0.000000
-0.191250,0.411488,-0.177875,0.000000
-0.166978,0.460909,-0.107084,0.000000
-0.423189,0.036529,-0.229044,0.000000
-0.377920,0.071925,-0.272739,0.000000
-0.224457,0.350470,-0.231855,0.000000
-0.224469,0.426019,0.109482,0.000000
-0.181168,0.469618,0.035569,0.000000
-0.131444,0.457422,-0.109851,0.000000
-0.138729,0.394135,-0.193885,0.000000
-0.164267,0.312177,-0.253253,0.000000
-0.198618,0.212887,-0.280096,0.000000
-0.293776,0.086222,-0.304843,0.000000
-0.348534,0.031791,-0.305603,0.000000
-0.406612,-0.003309,-0.259763,0.000000
-0.448961,0.016666,-0.086017,0.000000
-0.413640,0.093222,-0.038025,0.000000
-0.405965,0.135343,0.011944,0.000000
-0.383985,0.200914,0.062952,0.000000
-0.330340,0.284239,0.118576,0.000000
-0.286651,0.353216,0.121186,0.000000
-0.272731,0.541828,-0.115715,0.000000
-0.357653,0.565778,-0.166271,0.000000
-0.434871,0.549614,-0.247701,0.000000
-0.545184,0.540477,-0.311472,0.000000
-0.648783,0.541922,-0.355365,0.000000
-0.723074,0.537406,-0.422513,0.000000
-0.802368,0.530670,-0.457519,0.000000
-0.499096,0.076324,-0.217348,0.000000
-0.668296,0.109621,-0.249582,0.000000
-0.704609,0.141128,-0.280887,0.000000
-0.740660,0.187520,-0.318960,0.000000
-0.763901,0.233504,-0.358503,0.000000
-0.793890,0.277690,-0.389297,0.000000
-0.830534,0.333324,-0.423240,0.000000
-0.882148,0.412000,-0.455441,0.000000
-0.922069,0.458360,-0.465093,0.000000
-0.913381,0.501081,-0.468907,0.000000
-0.875164,0.515974,-0.469011,0.000000
-0.753339,0.156758,-0.252413,0.000000
0.714214,0.130877,-0.218383,0.000000
-0.808780,0.243039,-0.327618,0.000000
-0.877812,0.395109,-0.433400,0.000000
-0.602201,0.084362,-0.172213,0.000000
-0.575560,0.099747,-0.231915,0.000000
-0.354470,0.443826,-0.006086,0.000000
-0.436767,0.153795,0.180441,0.000000
-0.803138,0.489240,-0.420703,0.000000
-0.856425,0.443784,-0.427673,0.000000
-0.764324,0.330841,-0.377579,0.000000
-0.725445,0.297132,-0.354353,0.000000
-0.589988,0.165040,-0.183153,0.000000
-0.346887,0.275234,0.001393,0.000000
-0.610971,0.196485,-0.226498,0.000000
-0.884258,0.408692,-0.422842,0.000000
-0.816344,0.367501,-0.401641,0.000000
-0.768259,0.267757,-0.337607,0.000000
-0.715020,0.183243,-0.255290,0.000000
-0.661970,0.160058,-0.214687,0.000000
-0.598617,0.116382,-0.148929,0.000000
-0.453605,0.126701,-0.122090,0.000000
-0.411847,0.176019,-0.104655,0.000000
-0.380689,0.178919,-0.047626,0.000000
-0.372606,0.237705,-0.012524,0.000000
-0.339267,0.329647,0.036804,0.000000
-0.337454,0.386742,0.025852,0.000000
-0.371024,0.484990,-0.036597,0.000000
-0.583990,0.516596,-0.276031,0.000000
-0.687488,0.523525,-0.327802,0.000000
-0.450890,0.182264,-0.137996,0.000000
-0.390478,0.237173,-0.155988,0.000000
-0.441369,0.229439,-0.180488,0.000000
-0.491311,0.236363,-0.208119,0.000000
-0.362414,0.230267,-0.100194,0.000000
-0.325926,0.335683,-0.006423,0.000000
-0.355779,0.395607,-0.032198,0.000000
-0.384779,0.443180,-0.066115,0.000000
-0.409011,0.452416,-0.132583,0.000000
-0.314093,0.343042,-0.068110,0.000000
-0.370800,0.401527,-0.088745,0.000000
-0.519504,0.277149,-0.242174,0.000000
-0.551452,0.316618,-0.259311,0.000000
-0.523285,0.374797,-0.249771,0.000000
-0.527356,0.438921,-0.245026,0.000000
-0.444340,0.438915,-0.188483,0.000000
-0.481990,0.476982,-0.215394,0.000000
-0.473810,0.399107,-0.219812,0.000000
-0.393273,0.193194,0.131258,0.000000
-0.338911,0.263313,0.189423,0.000000
-0.205330,0.417090,0.307861,0.000000
-0.202250,0.429677,0.161755,0.000000
-0.170709,0.246549,0.655734,0.000000
-0.114172,0.266998,0.662298,0.000000
-0.055659,0.279715,0.654280,0.000000
-0.094859,0.345205,0.559206,0.000000
-0.028862,0.345169,0.560396,0.000000
-0.104612,0.396417,0.453314,0.000000
-0.028796,0.395555,0.461719,0.000000
-0.134198,0.428058,0.327115,0.000000
-0.070903,0.428573,0.347971,0.000000
-0.008528,0.436519,0.327113,0.000000
-0.047805,0.459948,0.189014,0.000000
-0.383464,0.345231,-0.139142,0.000000
-0.296383,0.278276,-0.053472,0.000000
-0.330809,0.235478,-0.067934,0.000000
-0.312190,0.274583,-0.097602,0.000000
-0.355512,0.273999,-0.136870,0.000000
-0.497444,0.326769,-0.237283,0.000000
-0.439340,0.338331,-0.188398,0.000000
-0.419136,0.392691,-0.161011,0.000000
-0.642550,0.275557,-0.291395,0.000000
-0.588469,0.246392,-0.249407,0.000000
-0.548182,0.213769,-0.211846,0.000000
-0.523108,0.152021,-0.141233,0.000000
-0.508830,0.196670,-0.174152,0.000000
-0.536474,0.090736,-0.223206,0.000000
-0.665299,0.369026,-0.337359,0.000000
-0.705798,0.347959,-0.367139,0.000000
-0.746983,0.389193,-0.400381,0.000000
-0.689898,0.472507,-0.342470,0.000000
-0.578490,0.461590,-0.276154,0.000000
-0.579158,0.385512,-0.270113,0.000000
-0.697072,0.412165,-0.360471,0.000000
-0.673852,0.312778,-0.333412,0.000000
-0.632606,0.350599,-0.306232,0.000000
-0.698424,0.258212,-0.320353,0.000000
-0.730033,0.226949,-0.295495,0.000000
-0.784872,0.199654,-0.288381,0.000000
0.625227,0.456222,-0.299847,0.000000
0.643324,0.397853,-0.316653,0.000000
0.582464,0.537412,-0.331854,0.000000
0.419659,0.154113,0.414095,0.000000
0.453699,0.096162,0.426635,0.000000
0.501014,0.024095,0.208171,0.000000
0.489639,0.036772,0.401688,0.000000
0.492567,0.111503,0.310697,0.000000
0.425258,0.180573,0.206832,0.000000
0.373426,0.224486,0.220262,0.000000
0.330933,0.280735,0.161890,0.000000
0.291360,0.356500,0.222921,0.000000
0.193074,0.428508,0.245437,0.000000
0.120622,0.445431,0.249550,0.000000
0.061884,0.454917,0.231437,0.000000
0.462305,-0.064941,0.474046,0.000000
0.304204,0.319602,0.400757,0.000000
0.270802,0.374585,0.344230,0.000000
0.172134,0.416213,0.377038,0.000000
0.110077,0.419922,0.376929,0.000000
0.046346,0.420807,0.382110,0.000000
0.834431,0.431224,-0.426242,0.000000
0.770156,0.445878,-0.417307,0.000000
0.897094,0.466712,-0.425877,0.000000
0.918066,0.480920,-0.429393,0.000000
0.944189,0.494989,-0.451860,0.000000
0.927923,0.477555,-0.470613,0.000000
0.313518,0.282906,-0.097321,0.000000
0.442247,0.101187,0.104228,0.000000
0.448607,0.036916,-0.161845,0.000000
0.490957,-0.087696,0.110280,0.000000
0.494425,-0.125396,0.135023,0.000000
0.495631,-0.054652,0.178400,0.000000
0.513325,0.038844,0.286714,0.000000
0.494857,-0.031178,0.369739,0.000000
0.507521,0.008174,0.351618,0.000000
0.454558,-0.113986,0.489203,0.000000
0.475692,-0.107732,0.426344,0.000000
0.509728,-0.046043,0.311553,0.000000
0.462253,-0.151292,0.452395,0.000000
0.410258,-0.232768,0.494452,0.000000
0.380561,-0.245322,0.579350,0.000000
0.347300,-0.278668,0.641353,0.000000
0.299778,-0.324172,0.701123,0.000000
0.274492,-0.394256,0.737154,0.000000
0.049363,-0.510090,0.966212,0.000000
0.410924,-0.186650,0.454768,0.000000
0.418324,-0.094202,0.542544,0.000000
0.370488,-0.109943,0.609583,0.000000
0.333704,-0.132933,0.681747,0.000000
0.285373,-0.177086,0.729524,0.000000
0.257203,-0.204738,0.795803,0.000000
0.128089,-0.345059,1.027248,0.000000
0.040618,-0.339109,1.060824,0.000000
0.516316,-0.312984,0.338583,0.000000
0.523725,-0.384164,0.372119,0.000000
0.512999,-0.503326,0.406033,0.000000
0.488685,-0.611152,0.464537,0.000000
0.373753,-0.813509,0.596503,0.000000
0.292300,-0.867398,0.671617,0.000000
0.176412,-0.930747,0.715473,0.000000
0.102482,-0.944112,0.737613,0.000000
0.496522,-0.237129,0.312238,0.000000
0.487539,-0.177226,0.318337,0.000000
0.481940,-0.101029,0.353169,0.000000
0.476612,-0.044606,0.410111,0.000000
0.463686,0.006546,0.456434,0.000000
0.384411,-0.045392,0.592615,0.000000
0.324361,-0.022449,0.694137,0.000000
0.303611,-0.095140,0.772151,0.000000
0.259365,-0.168159,0.878156,0.000000
0.234729,-0.212297,0.937534,0.000000
0.217724,-0.239163,0.996127,0.000000
0.199816,-0.283098,1.076294,0.000000
0.204918,-0.291413,1.136423,0.000000
0.121225,-0.299391,1.186285,0.000000
0.260778,0.336516,0.476616,0.000000
0.216759,0.366960,0.484294,0.000000
0.151195,0.372936,0.501373,0.000000
0.093998,0.373323,0.505721,0.000000
0.038359,0.373935,0.506452,0.000000
0.264221,0.187472,0.507182,0.000000
0.234233,0.211194,0.572081,0.000000
0.212086,0.205806,0.640417,0.000000
0.162264,0.237962,0.670080,0.000000
0.090352,0.250050,0.688190,0.000000
0.213414,0.292781,0.575614,0.000000
0.151468,0.307698,0.605205,0.000000
0.096322,0.315495,0.608604,0.000000
0.030440,0.316779,0.608009,0.000000
0.319261,0.256903,0.426355,0.000000
0.304394,0.266866,0.447133,0.000000
0.289005,0.267809,0.464753,0.000000
0.274906,0.257602,0.479706,0.000000
0.264603,0.246796,0.489588,0.000000
0.260639,0.234459,0.494632,0.000000
0.262246,0.222424,0.496233,0.000000
0.273217,0.213323,0.491669,0.000000
0.288850,0.206859,0.481881,0.000000
0.306710,0.204260,0.465601,0.000000
0.321117,0.203508,0.446762,0.000000
0.328878,0.203676,0.430523,0.000000
0.331292,0.204275,0.420122,0.000000
0.332811,0.212033,0.399906,0.000000
0.332685,0.223454,0.399316,0.000000
0.328993,0.240408,0.408449,0.000000
0.266422,0.503647,-0.173271,0.000000
0.293983,0.404608,-0.237644,0.000000
0.338472,0.294239,-0.277820,0.000000
0.389017,0.152266,-0.288090,0.000000
0.430960,0.203311,-0.301493,0.000000
0.382562,0.332954,-0.289138,0.000000
0.349687,0.438068,-0.259242,0.000000
0.322397,0.530831,-0.204046,0.000000
0.424524,0.522167,-0.287548,0.000000
0.442027,0.457641,-0.313861,0.000000
0.552253,0.188309,-0.316384,0.000000
0.539489,0.504826,-0.352629,0.000000
0.613759,0.507320,-0.376810,0.000000
0.685420,0.501666,-0.432658,0.000000
0.758720,0.511224,-0.470399,0.000000
0.841723,0.501301,-0.491614,0.000000
0.745538,0.275727,-0.401553,0.000000
0.671880,0.227575,-0.359920,0.000000
0.612386,0.203731,-0.338032,0.000000
0.506567,0.444472,-0.353806,0.000000
0.565899,0.461129,-0.381562,0.000000
0.624515,0.450705,-0.414636,0.000000
0.682975,0.448458,-0.455329,0.000000
0.735789,0.469827,-0.484377,0.000000
0.790621,0.467886,-0.500122,0.000000
0.855611,0.449776,-0.494898,0.000000
0.769937,0.371062,-0.478423,0.000000
0.742498,0.322462,-0.439318,0.000000
0.687406,0.292909,-0.413790,0.000000
0.623769,0.274056,-0.389595,0.000000
0.501892,0.369434,-0.358008,0.000000
0.631219,0.393026,-0.428669,0.000000
0.682411,0.397884,-0.457278,0.000000
0.750275,0.418988,-0.496199,0.000000
0.534103,0.313038,-0.371802,0.000000
0.485490,0.306843,-0.343650,0.000000
0.402030,0.273044,-0.298282,0.000000
0.355232,0.210598,-0.286613,0.000000
0.291866,0.171017,-0.282171,0.000000
0.229709,0.142840,-0.298310,0.000000
0.590611,0.325252,-0.400451,0.000000
0.649967,0.341362,-0.429525,0.000000
0.711613,0.359327,-0.457763,0.000000
0.820797,0.401271,-0.488536,0.000000
0.450841,-0.750916,0.480589,0.000000
0.431428,-0.726453,0.541312,0.000000
0.406156,-0.697658,0.587250,0.000000
0.398468,-0.639213,0.616914,0.000000
0.362246,-0.632088,0.670655,0.000000
0.340225,-0.556084,0.679953,0.000000
0.282616,-0.560869,0.710503,0.000000
0.265059,-0.510633,0.727557,0.000000
0.260579,-0.459957,0.753247,0.000000
0.239564,-0.420333,0.786109,0.000000
0.215299,-0.366581,0.799589,0.000000
0.427161,-0.770428,0.401690,0.000000
0.448847,0.036146,0.002089,0.000000
0.468622,-0.053594,-0.133470,0.000000
0.393520,-0.072312,-0.298942,0.000000
0.304310,-0.012795,-0.371294,0.000000
0.236506,0.072717,-0.346231,0.000000
0.173869,0.106695,-0.337065,0.000000
0.137924,0.204266,-0.296093,0.000000
0.095036,0.309863,-0.273243,0.000000
0.068545,0.391834,-0.217522,0.000000
0.442924,-0.014581,-0.183256,0.000000
0.581939,0.079908,-0.192422,0.000000
0.942125,0.489729,-0.460880,0.000000
0.659116,0.545798,-0.337674,0.000000
0.172913,0.482492,-0.050809,0.000000
0.133788,0.480689,-0.028117,0.000000
0.063837,0.462614,0.091187,0.000000
0.069906,0.456894,-0.110420,0.000000
0.532101,-0.281649,0.134316,0.000000
0.530932,-0.389835,0.168141,0.000000
0.564007,-0.625771,0.209600,0.000000
0.458081,0.045237,0.086892,0.000000
0.473255,-0.015938,0.056136,0.000000
0.499342,-0.706811,0.299922,0.000000
0.515411,-0.205442,0.128665,0.000000
0.517048,-0.161668,0.094837,0.000000
0.508001,-0.114515,0.064101,0.000000
0.463085,0.128624,0.203980,0.000000
0.451003,0.172597,0.319163,0.000000
0.399241,0.204921,0.323790,0.000000
0.339429,0.205827,0.366618,0.000000
0.443089,-0.800196,0.393165,0.000000
0.402647,-0.914786,0.483438,0.000000
0.314293,-0.982761,0.574793,0.000000
0.213698,-1.066067,0.645794,0.000000
0.331920,0.206703,0.407247,0.000000
0.495713,-0.072794,0.040029,0.000000
0.484255,-0.044108,-0.006081,0.000000
0.490329,-0.124889,-0.145505,0.000000
0.495330,-0.081523,-0.072933,0.000000
0.505997,-0.182948,-0.146746,0.000000
0.519424,-0.148280,-0.077041,0.000000
0.552095,-0.268490,-0.092986,0.000000
0.539420,-0.210705,-0.075921,0.000000
0.388678,-0.141809,-0.304222,0.000000
0.310870,-0.129693,-0.396098,0.000000
0.210156,-0.002822,-0.431051,0.000000
0.482267,-0.045897,0.084497,0.000000
0.482425,-0.008749,0.131910,0.000000
0.472951,0.074672,0.162923,0.000000
0.492992,0.091813,0.240396,0.000000
0.469472,0.148906,0.264105,0.000000
0.418705,0.181228,0.370879,0.000000
0.331599,0.205181,0.412865,0.000000
0.631699,-0.455077,0.073008,0.000000
0.610519,-0.344732,0.068085,0.000000
0.626546,-0.399637,0.031793,0.000000
0.571960,-0.271348,-0.031144,0.000000
0.537183,-0.173238,-0.021075,0.000000
0.558869,-0.219923,0.007844,0.000000
0.603772,-0.330013,0.003216,0.000000
0.621138,-0.410867,0.097696,0.000000
0.615544,-0.539806,0.132049,0.000000
0.585267,-0.278152,0.046815,0.000000
0.459306,-0.008883,-0.069012,0.000000
0.513613,-0.112337,-0.000889,0.000000
0.536017,-0.171890,0.040652,0.000000
0.551450,-0.231254,0.083423,0.000000
0.569561,-0.301065,0.101834,0.000000
0.564273,-0.357786,0.132545,0.000000
0.562528,-0.425518,0.159552,0.000000
0.566069,-0.500022,0.178836,0.000000
0.528228,-0.586937,0.230088,0.000000
0.142962,0.019352,-0.446156,0.000000
0.152525,-0.080511,-0.501409,0.000000
0.063600,0.029818,-0.460808,0.000000
0.071514,-0.074353,-0.523407,0.000000
0.126221,0.088667,-0.374541,0.000000
0.185991,0.051696,-0.388957,0.000000
0.093696,0.195628,-0.313288,0.000000
0.058877,0.103310,-0.377319,0.000000
0.039670,0.192471,-0.325561,0.000000
0.035155,0.313696,-0.286487,0.000000
0.661380,-0.608961,0.139422,0.000000
0.626988,-0.669953,0.216162,0.000000
0.571154,-0.741881,0.307840,0.000000
0.543610,-0.874107,0.426389,0.000000
0.460524,-0.946907,0.498039,0.000000
0.259233,-1.107156,0.664010,0.000000
0.118497,-1.166558,0.739984,0.000000
0.641119,-0.512273,0.067255,0.000000
0.681222,-0.576835,0.074079,0.000000
0.631106,-0.462559,0.006650,0.000000
0.645203,-0.478372,-0.067528,0.000000
0.628433,-0.437816,-0.118150,0.000000
0.606705,-0.421009,-0.181352,0.000000
0.546599,-0.332830,-0.212901,0.000000
0.574653,-0.398016,-0.233553,0.000000
0.539692,-0.376615,-0.282530,0.000000
0.387144,-0.276919,-0.445485,0.000000
0.305742,-0.251881,-0.543335,0.000000
0.327474,-0.305768,-0.555503,0.000000
0.212111,-0.229850,-0.613403,0.000000
0.223568,-0.281494,-0.630927,0.000000
0.101281,-0.234763,-0.669299,0.000000
0.116369,-0.301333,-0.677972,0.000000
0.073902,-0.126108,-0.596344,0.000000
0.085483,-0.180039,-0.642873,0.000000
0.137430,-0.120710,-0.561939,0.000000
0.183659,-0.180024,-0.595736,0.000000
0.249084,-0.150464,-0.498378,0.000000
0.277403,-0.200481,-0.526952,0.000000
0.324848,-0.179299,-0.424276,0.000000
0.354087,-0.220738,-0.433445,0.000000
0.407567,-0.204374,-0.313417,0.000000
0.464404,-0.244525,-0.268032,0.000000
0.518811,-0.272693,-0.205302,0.000000
0.558905,-0.307330,-0.140004,0.000000
0.577665,-0.329027,-0.065995,0.000000
0.608889,-0.401200,-0.043854,0.000000
0.579096,-0.364776,-0.169833,0.000000
0.593142,-0.374656,-0.114782,0.000000
0.686625,-0.544898,-0.000092,0.000000
0.683697,-0.512335,-0.072846,0.000000
0.674222,-0.481814,-0.138735,0.000000
0.648772,-0.456786,-0.198450,0.000000
0.608845,-0.430149,-0.260089,0.000000
0.554570,-0.400259,-0.332381,0.000000
0.501555,-0.378888,-0.403936,0.000000
0.433876,-0.364697,-0.472820,0.000000
0.346958,-0.354464,-0.567411,0.000000
0.231714,-0.360386,-0.650549,0.000000
0.114957,-0.369614,-0.692267,0.000000
0.137248,-0.415990,-0.743257,0.000000
0.274534,-0.407644,-0.693339,0.000000
0.398762,-0.402825,-0.604256,0.000000
0.488477,-0.401935,-0.503087,0.000000
0.603147,-0.429033,-0.357972,0.000000
0.689095,-0.474897,-0.303484,0.000000
0.720003,-0.496593,-0.243441,0.000000
0.746262,-0.520492,-0.176714,0.000000
0.773523,-0.595280,0.005560,0.000000
0.774781,-0.627909,0.080222,0.000000
0.710970,-0.699151,0.222989,0.000000
0.683660,-0.790844,0.326076,0.000000
0.613428,-0.889139,0.428187,0.000000
0.517137,-0.985349,0.519859,0.000000
